pais,codigo_iata,codigo_oaci,nombre_oficial,anio,mes,anio_mes,pax_nacionales_arribados,pax_nacionales_partidos,pax_internacionales_arribados,pax_internacionales_partidos,pax_nacionales_total,pax_internacionales_total,pax_arribados_total,pax_partidos_total,pax_totales,mov_nacionales_aterrizajes,mov_nacionales_despegues,mov_internacionales_aterrizajes,mov_internacionales_despegues,mov_nacionales_total,mov_internacionales_total,mov_aterrizajes_total,mov_despegues_total,mov_totales,cobertura_pasajeros,cobertura_movimientos,fuente_pasajeros,fuente_movimientos
Colombia,MDE,SKRG,Jose Maria Córdova International Airport,2022,2,2022-02,268112,262736,69210,58902,530848,128112,337322,321638,658960,2847,2797,743,777,5644,1520,3590,3574,7164,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MTR,SKMR,Los Garzones Airport,2022,2,2022-02,49944,56203,234,315,106147,549,50178,56518,106696,679,683,1,0,1362,1,680,683,1363,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MVP,SKMU,Fabio Alberto Leon Bentley Airport,2022,2,2022-02,1479,1393,0,0,2872,0,1479,1393,2872,529,528,0,0,1057,0,529,528,1057,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MZL,SKMZ,La Nubia Airport,2022,2,2022-02,5036,4986,0,0,10022,0,5036,4986,10022,166,158,0,0,324,0,166,158,324,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NQU,SKNQ,Reyes Murillo Airport,2022,2,2022-02,1109,1144,0,0,2253,0,1109,1144,2253,189,191,0,0,380,0,189,191,380,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NVA,SKNV,Benito Salas Airport,2022,2,2022-02,11369,5167,0,0,16536,0,11369,5167,16536,410,409,0,0,819,0,410,409,819,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PCR,SKPC,German Olano Airport,2022,2,2022-02,1803,1861,0,0,3664,0,1803,1861,3664,138,142,0,1,280,1,138,143,281,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PDA,SKPD,Obando Cesar Gaviria Trujillo Airport,2022,2,2022-02,,,,,,,,,,181,181,0,0,362,0,181,181,362,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PEI,SKPE,Matecaña International Airport,2022,2,2022-02,70209,77403,9050,11056,147612,20106,79259,88459,167718,1015,1022,55,51,2037,106,1070,1073,2143,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PPN,SKPP,Guillermo León Valencia Airport,2022,2,2022-02,2869,3005,0,0,5874,0,2869,3005,5874,260,259,0,0,519,0,260,259,519,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PSO,SKPS,Antonio Nariño Airport,2022,2,2022-02,19713,17732,117,166,37445,283,19830,17898,37728,256,247,0,0,503,0,256,247,503,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PUU,SKAS,Tres De Mayo Airport,2022,2,2022-02,4992,4021,0,0,9013,0,4992,4021,9013,170,173,0,0,343,0,170,173,343,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PVA,SKPV,El Embrujo Airport,2022,2,2022-02,1174,907,0,0,2081,0,1174,907,2081,173,171,0,0,344,0,173,171,344,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RCH,SKRH,Almirante Padilla Airport,2022,2,2022-02,14663,14665,82,178,29328,260,14745,14843,29588,133,141,0,0,274,0,133,141,274,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RVE,SKSA,Los Colonizadores Airport,2022,2,2022-02,1218,1311,0,0,2529,0,1218,1311,2529,180,172,0,0,352,0,180,172,352,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SJE,SKSJ,Jorge E. Gonzalez Torres Airport,2022,2,2022-02,1496,1567,0,0,3063,0,1496,1567,3063,591,588,0,0,1179,0,591,588,1179,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SMR,SKSM,Simón Bolívar International Airport,2022,2,2022-02,126301,120216,820,915,246517,1735,127121,121131,248252,1019,1019,4,4,2038,8,1023,1023,2046,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SVI,SKSV,Eduardo Falla Solano Airport,2022,2,2022-02,339,359,0,0,698,0,339,359,698,30,30,0,0,60,0,30,30,60,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCD,SKRA,Tarapacá Airport,2022,2,2022-02,,,,,,,,,,21,17,0,0,38,0,21,17,38,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCO,SKCO,La Florida Airport,2022,2,2022-02,1820,5003,0,0,6823,0,1820,5003,6823,287,278,0,0,565,0,287,278,565,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TLU,SKTL,Golfo de Morrosquillo Airport,2022,2,2022-02,758,817,0,0,1575,0,758,817,1575,36,37,0,0,73,0,36,37,73,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TME,SKTM,Gustavo Vargas Airport,2022,2,2022-02,344,370,0,0,714,0,344,370,714,136,134,0,0,270,0,136,134,270,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,UIB,SKUI,El Caraño Airport,2022,2,2022-02,11113,12927,0,0,24040,0,11113,12927,24040,718,714,0,0,1432,0,718,714,1432,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VUP,SKVP,Alfonso López Pumarejo Airport,2022,2,2022-02,15776,13508,188,220,29284,408,15964,13728,29692,239,241,0,0,480,0,239,241,480,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VVC,SKVV,Vanguardia Airport,2022,2,2022-02,5986,6238,0,0,12224,0,5986,6238,12224,1658,1651,0,0,3309,0,1658,1651,3309,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,ADZ,SKSP,Gustavo Rojas Pinilla International Airport,2022,3,2022-03,116249,119134,2815,3286,235383,6101,119064,122420,241484,1186,1187,26,24,2373,50,1212,1211,2423,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,APO,SKLC,Antonio Roldán Betancur Airport,2022,3,2022-03,6626,11699,0,0,18325,0,6626,11699,18325,926,921,1,0,1847,1,927,921,1848,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AUC,SKUC,Santiago Perez Airport,2022,3,2022-03,6720,6948,0,0,13668,0,6720,6948,13668,448,465,0,0,913,0,448,465,913,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AXM,SKAR,El Eden Airport,2022,3,2022-03,16858,16910,3330,4076,33768,7406,20188,20986,41174,300,301,31,31,601,62,331,332,663,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BAQ,SKBQ,Ernesto Cortissoz International Airport,2022,3,2022-03,108981,91041,14699,20049,200022,34748,123680,111090,234770,1920,1949,210,210,3869,420,2130,2159,4289,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BGA,SKBG,Palonegro Airport,2022,3,2022-03,76540,87356,3775,4685,163896,8460,80315,92041,172356,1227,1218,28,26,2445,54,1255,1244,2499,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BOG,SKBO,El Dorado International Airport,2022,3,2022-03,851479,735248,271751,330330,1586727,602081,1123230,1065578,2188808,9715,9770,3661,3623,19485,7284,13376,13393,26769,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BSC,SKBS,José Celestino Mutis Airport,2022,3,2022-03,2635,2538,0,0,5173,0,2635,2538,5173,329,329,0,0,658,0,329,329,658,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BUN,SKBU,Gerardo Tobar López Airport,2022,3,2022-03,302,276,0,0,578,0,302,276,578,67,65,0,0,132,0,67,65,132,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CLO,SKCL,Alfonso Bonilla Aragon International Airport,2022,3,2022-03,145939,248464,36253,51874,394403,88127,182192,300338,482530,3068,3086,410,390,6154,800,3478,3476,6954,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CTG,SKCG,Rafael Nuñez International Airport,2022,3,2022-03,229541,213204,37134,45934,442745,83068,266675,259138,525813,2255,2250,350,383,4505,733,2605,2633,5238,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CUC,SKCC,Camilo Daza International Airport,2022,3,2022-03,49300,55187,2892,4149,104487,7041,52192,59336,111528,685,683,13,14,1368,27,698,697,1395,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CZU,SKCZ,Las Brujas Airport,2022,3,2022-03,2675,2708,0,0,5383,0,2675,2708,5383,79,90,0,0,169,0,79,90,169,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EJA,SKEJ,Yariguíes Airport,2022,3,2022-03,3656,2452,15,10,6108,25,3671,2462,6133,411,436,0,0,847,0,411,436,847,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EOH,SKMD,Enrique Olaya Herrera Airport,2022,3,2022-03,43106,46208,0,0,89314,0,43106,46208,89314,3218,3222,2,4,6440,6,3220,3226,6446,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EYP,SKYP,El Alcaravan - Yopal Airport,2022,3,2022-03,9494,12480,0,0,21974,0,9494,12480,21974,954,944,0,0,1898,0,954,944,1898,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,FLA,SKFL,Gustavo Artunduaga Paredes Airport,2022,3,2022-03,6073,6264,0,0,12337,0,6073,6264,12337,201,192,0,0,393,0,201,192,393,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,GPI,SKGP,Guapi Airport,2022,3,2022-03,1225,2729,0,0,3954,0,1225,2729,3954,147,147,0,0,294,0,147,147,294,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IBE,SKIB,Perales Airport,2022,3,2022-03,4755,1758,14,0,6513,14,4769,1758,6527,256,254,0,0,510,0,256,254,510,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IPI,SKIP,San Luis Airport,2022,3,2022-03,1112,1154,0,0,2266,0,1112,1154,2266,42,42,0,0,84,0,42,42,84,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LCR,SKHZ,Virgilio Barco Vargas (La Chorrera) Airport,2022,3,2022-03,,,,,,,,,,32,31,0,0,63,0,32,31,63,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LET,SKLT,Alfredo Vásquez Cobo International Airport,2022,3,2022-03,13511,13626,8,5,27137,13,13519,13631,27150,248,249,1,4,497,5,249,253,502,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LMC,SKNA,La Macarena Airport,2022,3,2022-03,593,600,0,0,1193,0,593,600,1193,212,201,0,0,413,0,212,201,413,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LPD,SKLP,La Pedrera Airport,2022,3,2022-03,292,295,0,0,587,0,292,295,587,62,58,0,0,120,0,62,58,120,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LQM,SKLG,Caucaya Airport,2022,3,2022-03,674,694,0,0,1368,0,674,694,1368,37,35,0,0,72,0,37,35,72,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MDE,SKRG,Jose Maria Córdova International Airport,2022,3,2022-03,356236,363036,85022,97757,719272,182779,441258,460793,902051,3649,3594,870,910,7243,1780,4519,4504,9023,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MTR,SKMR,Los Garzones Airport,2022,3,2022-03,61311,61798,304,332,123109,636,61615,62130,123745,823,817,0,0,1640,0,823,817,1640,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MVP,SKMU,Fabio Alberto Leon Bentley Airport,2022,3,2022-03,1520,1628,0,0,3148,0,1520,1628,3148,886,882,0,0,1768,0,886,882,1768,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MZL,SKMZ,La Nubia Airport,2022,3,2022-03,4781,4864,0,0,9645,0,4781,4864,9645,162,157,0,0,319,0,162,157,319,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NQU,SKNQ,Reyes Murillo Airport,2022,3,2022-03,1365,1243,0,0,2608,0,1365,1243,2608,238,234,0,0,472,0,238,234,472,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NVA,SKNV,Benito Salas Airport,2022,3,2022-03,15386,15764,0,0,31150,0,15386,15764,31150,499,502,0,0,1001,0,499,502,1001,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PCR,SKPC,German Olano Airport,2022,3,2022-03,1752,1899,0,0,3651,0,1752,1899,3651,164,160,0,2,324,2,164,162,326,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PDA,SKPD,Obando Cesar Gaviria Trujillo Airport,2022,3,2022-03,,,,,,,,,,225,224,0,0,449,0,225,224,449,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PEI,SKPE,Matecaña International Airport,2022,3,2022-03,99031,105417,9519,11749,204448,21268,108550,117166,225716,1168,1173,55,58,2341,113,1223,1231,2454,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PPN,SKPP,Guillermo León Valencia Airport,2022,3,2022-03,4152,4256,0,0,8408,0,4152,4256,8408,289,289,0,0,578,0,289,289,578,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PSO,SKPS,Antonio Nariño Airport,2022,3,2022-03,22878,21088,116,183,43966,299,22994,21271,44265,326,331,0,0,657,0,326,331,657,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PUU,SKAS,Tres De Mayo Airport,2022,3,2022-03,2910,5552,0,0,8462,0,2910,5552,8462,168,166,0,0,334,0,168,166,334,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PVA,SKPV,El Embrujo Airport,2022,3,2022-03,1065,1130,0,0,2195,0,1065,1130,2195,175,175,0,0,350,0,175,175,350,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RCH,SKRH,Almirante Padilla Airport,2022,3,2022-03,9607,15980,125,149,25587,274,9732,16129,25861,155,157,0,1,312,1,155,158,313,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RVE,SKSA,Los Colonizadores Airport,2022,3,2022-03,1510,1478,0,0,2988,0,1510,1478,2988,228,226,0,0,454,0,228,226,454,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SJE,SKSJ,Jorge E. Gonzalez Torres Airport,2022,3,2022-03,1641,1702,0,0,3343,0,1641,1702,3343,660,660,0,0,1320,0,660,660,1320,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SMR,SKSM,Simón Bolívar International Airport,2022,3,2022-03,123339,123927,942,1127,247266,2069,124281,125054,249335,1286,1292,6,5,2578,11,1292,1297,2589,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SVI,SKSV,Eduardo Falla Solano Airport,2022,3,2022-03,356,346,0,0,702,0,356,346,702,31,27,0,0,58,0,31,27,58,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCD,SKRA,Tarapacá Airport,2022,3,2022-03,,,,,,,,,,22,16,0,0,38,0,22,16,38,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCO,SKCO,La Florida Airport,2022,3,2022-03,5494,5973,0,0,11467,0,5494,5973,11467,335,329,0,0,664,0,335,329,664,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TLU,SKTL,Golfo de Morrosquillo Airport,2022,3,2022-03,798,840,0,0,1638,0,798,840,1638,60,60,0,0,120,0,60,60,120,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TME,SKTM,Gustavo Vargas Airport,2022,3,2022-03,373,377,0,0,750,0,373,377,750,178,178,0,0,356,0,178,178,356,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,UIB,SKUI,El Caraño Airport,2022,3,2022-03,13554,9048,21,17,22602,38,13575,9065,22640,797,794,0,0,1591,0,797,794,1591,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VUP,SKVP,Alfonso López Pumarejo Airport,2022,3,2022-03,17721,18710,178,236,36431,414,17899,18946,36845,271,273,0,0,544,0,271,273,544,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VVC,SKVV,Vanguardia Airport,2022,3,2022-03,7857,7932,0,0,15789,0,7857,7932,15789,2993,2983,0,0,5976,0,2993,2983,5976,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,ADZ,SKSP,Gustavo Rojas Pinilla International Airport,2022,4,2022-04,120840,114160,2937,3428,235000,6365,123777,117588,241365,1103,1109,26,23,2212,49,1129,1132,2261,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,APO,SKLC,Antonio Roldán Betancur Airport,2022,4,2022-04,10846,10969,0,0,21815,0,10846,10969,21815,819,814,0,4,1633,4,819,818,1637,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AUC,SKUC,Santiago Perez Airport,2022,4,2022-04,6479,6747,0,0,13226,0,6479,6747,13226,347,344,0,0,691,0,347,344,691,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AXM,SKAR,El Eden Airport,2022,4,2022-04,19301,15567,3367,3383,34868,6750,22668,18950,41618,375,370,32,32,745,64,407,402,809,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BAQ,SKBQ,Ernesto Cortissoz International Airport,2022,4,2022-04,90452,107680,16925,15831,198132,32756,107377,123511,230888,1761,1783,232,219,3544,451,1993,2002,3995,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BGA,SKBG,Palonegro Airport,2022,4,2022-04,82467,85780,4588,5722,168247,10310,87055,91502,178557,1110,1104,26,27,2214,53,1136,1131,2267,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BOG,SKBO,El Dorado International Airport,2022,4,2022-04,821830,844506,267062,346775,1666336,613837,1088892,1191281,2280173,9600,9631,4200,4159,19231,8359,13800,13790,27590,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BSC,SKBS,José Celestino Mutis Airport,2022,4,2022-04,3032,2921,0,0,5953,0,3032,2921,5953,360,361,0,0,721,0,360,361,721,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BUN,SKBU,Gerardo Tobar López Airport,2022,4,2022-04,247,290,0,0,537,0,247,290,537,46,46,0,0,92,0,46,46,92,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CLO,SKCL,Alfonso Bonilla Aragon International Airport,2022,4,2022-04,203928,188481,45689,54920,392409,100609,249617,243401,493018,2894,2909,474,459,5803,933,3368,3368,6736,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CTG,SKCG,Rafael Nuñez International Airport,2022,4,2022-04,236292,238295,35333,50763,474587,86096,271625,289058,560683,2317,2323,389,404,4640,793,2706,2727,5433,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CUC,SKCC,Camilo Daza International Airport,2022,4,2022-04,57522,60247,4274,4947,117769,9221,61796,65194,126990,739,744,21,21,1483,42,760,765,1525,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CZU,SKCZ,Las Brujas Airport,2022,4,2022-04,3628,3749,0,0,7377,0,3628,3749,7377,83,84,0,0,167,0,83,84,167,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
